"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         484,      -5.726930215,      -2.547942155,      -3.006384069,     -0.3218223606,      -2.899180592,      0.8499982233
          0,           0,         485,      -5.726284341,      -2.547707212,      -3.012499799,     -0.3278154527,      -2.898869123,      0.8502960648
          0,           0,         486,      -5.720409409,      -2.546756086,      -3.000241817,     -0.3227032076,      -2.898357784,      0.8507966368
          0,           0,         487,      -5.604294845,      -2.545926807,      -2.954504938,     -0.1632056734,      -2.897950459,      0.8511728242
          0,           0,         488,      -5.649862053,      -2.546499941,      -2.979930112,     -0.2264902364,      -2.897616674,      0.8514941675
          0,           0,         489,      -5.690838261,      -2.545850629,      -2.991248639,     -0.2864771797,      -2.897279812,       0.851818616
          0,           0,         490,      -5.709841372,      -2.545597013,       -2.99256995,     -0.3127140077,      -2.896940282,      0.8521457196
          0,           0,         491,      -5.725813274,      -2.545128918,      -3.002621873,      -0.336305572,      -2.896370463,      0.8527067302
          0,           0,         492,      -5.611076484,      -2.543013706,      -2.952108386,     -0.1687143526,      -2.895922165,      0.8531261738
          0,           0,         493,       -5.65614555,      -2.543044727,      -2.973889882,     -0.2310036423,      -2.895553509,      0.8534838607
          0,           0,         494,      -5.706609155,      -2.543140195,      -2.995272945,     -0.3060088241,      -2.895189289,      0.8538374667
          0,           0,         495,      -5.714141541,      -2.542331167,      -2.998533245,     -0.3157591571,      -2.894821114,      0.8541950545
          0,           0,         496,      -5.724074258,      -2.541579942,      -3.000084886,     -0.3310637525,      -2.894453701,      0.8545520391
          0,           0,         497,       -5.73794025,      -2.541173785,      -2.997523118,     -0.3534427884,      -2.894084387,      0.8549109079
          0,           0,         498,      -5.719497123,      -2.540287855,      -3.005046172,     -0.3248246989,       -2.89371561,      0.8552694398
          0,           0,         499,       -5.73354415,      -2.539740361,      -3.006028624,     -0.3496833255,      -2.893346281,      0.8556286985
          0,           0,         500,      -5.726407171,      -2.539038378,      -2.995492573,       -0.33658997,       -2.89297612,      0.8559889533
          0,           0,         501,      -5.720091766,      -2.538797635,      -3.002452714,      -0.329538427,      -2.892604344,      0.8563511111
          0,           0,         502,      -5.708979268,      -2.538330743,      -2.999876623,     -0.3123498376,      -2.892230347,      0.8567157252
          0,           0,         503,      -5.710797398,      -2.537574451,      -2.997200138,     -0.3180842334,      -2.891623509,       0.857316929
          0,           0,         504,      -5.592817635,      -2.536682972,      -2.946734345,     -0.1493309547,      -2.890399972,      0.8585287202
          0,           0,         505,      -5.385826105,      -2.531213861,      -2.809454528,     0.09293528815,      -2.889763749,      0.8591148683
          0,           0,         506,      -5.509260591,      -2.535006898,      -2.900455846,    -0.04929607592,      -2.889366211,      0.8595069536
          0,           0,         507,      -5.626867315,      -2.536504374,      -2.946854274,     -0.1970624173,      -2.888984096,      0.8598828162
          0,           0,         508,      -5.666760698,      -2.535898891,       -2.97760983,     -0.2474600661,      -2.888606542,      0.8602530044
          0,           0,         509,      -5.655624331,      -2.533275436,      -2.974196144,     -0.2266096073,      -2.888226921,      0.8606244926
          0,           0,         510,      -5.675095964,      -2.533300337,      -2.990032175,     -0.2550783408,       -2.88784432,      0.8609990569
          0,           0,         511,      -5.688048164,      -2.533088067,      -3.006078549,     -0.2774125796,      -2.887450583,      0.8613854284
          0,           0,         512,       -5.70008492,      -2.531442719,      -2.992491981,     -0.3015411023,      -2.887044081,      0.8617851158
          0,           0,         513,       -5.70279172,      -2.531145543,      -2.992025895,     -0.3103043106,      -2.886365406,      0.8624619134
          0,           0,         514,      -5.598842911,      -2.531411191,      -2.954206506,     -0.1664464741,      -2.885821837,      0.8629882761
          0,           0,         515,       -5.61278305,      -2.531315968,      -2.969752135,      -0.190204395,      -2.885398123,      0.8634072801
          0,           0,         516,       -5.66048471,      -2.531042204,      -2.976094833,     -0.2616381802,      -2.884982999,      0.8638179281
          0,           0,         517,      -5.692976766,      -2.530821746,      -2.978659745,     -0.3048165059,      -2.884566706,      0.8642296646
          0,           0,         518,      -5.706874987,      -2.530117673,      -2.986569479,     -0.3197090916,       -2.88415098,      0.8646409011
          0,           0,         519,      -5.702431963,      -2.529621837,       -2.99404939,     -0.3069852725,      -2.883730203,      0.8650569732
          0,           0,         520,      -5.696875676,      -2.527761977,       -2.97997135,     -0.2930319642,      -2.883308887,      0.8654738741
          0,           0,         521,      -5.707097022,      -2.527914728,      -2.994066884,     -0.3091122988,      -2.882880142,      0.8658986846
          0,           0,         522,      -5.709591727,      -2.526995413,      -2.989933908,     -0.3116560795,      -2.882450922,      0.8663242132
          0,           0,         523,      -5.706591433,      -2.526341301,      -2.988587087,     -0.3074903271,        -2.8820195,      0.8667519626
          0,           0,         524,      -5.700435975,      -2.525350995,      -2.978285185,      -0.300692654,      -2.881585912,      0.8671819238
          0,           0,         525,      -5.710926786,      -2.525659507,      -2.997359309,     -0.3228968908,      -2.881146757,      0.8676178318
          0,           0,         526,      -5.713460594,      -2.524905405,      -2.985353323,     -0.3302160305,      -2.880703138,      0.8680584015
          0,           0,         527,      -5.711491331,      -2.524344019,      -2.986457106,     -0.3298540041,       -2.88025182,      0.8685068861
          0,           0,         528,      -5.705120419,       -2.52379935,      -2.980950136,     -0.3212694969,      -2.879504001,      0.8692583914
          0,           0,         529,      -5.615272703,      -2.523778624,       -2.95082295,     -0.1859015121,      -2.878917942,      0.8698336049
          0,           0,         530,      -5.639061619,      -2.522749022,      -2.957491292,     -0.2201218048,      -2.878459519,      0.8702907883
          0,           0,         531,      -5.684686044,      -2.522623645,      -2.968055685,      -0.285735185,      -2.878003536,      0.8707455821
          0,           0,         532,      -5.707555627,      -2.522839649,      -2.986215132,     -0.3229850655,      -2.877551969,      0.8711960445
          0,           0,         533,      -5.717557792,      -2.521880696,      -2.983241448,     -0.3344180687,      -2.877100624,        0.87164607
          0,           0,         534,      -5.714849397,      -2.521101328,      -2.982469572,     -0.3280168592,      -2.876641725,      0.8721037346
          0,           0,         535,      -5.710446651,      -2.520424886,      -2.981224569,     -0.3198116787,      -2.876188934,      0.8725556389
          0,           0,         536,      -5.716324632,      -2.520671412,      -2.994080811,     -0.3316531774,      -2.875733893,      0.8730100651
          0,           0,         537,      -5.709117199,      -2.519607548,      -2.984812293,     -0.3199326558,       -2.87527561,      0.8734678404
          0,           0,         538,      -5.698899583,      -2.519082836,      -2.983719558,     -0.3060310494,      -2.874815387,      0.8739276988
          0,           0,         539,      -5.697640705,      -2.518729305,      -2.973902826,     -0.3065032268,      -2.874355046,      0.8743878064
          0,           0,         540,      -5.705922143,      -2.519408919,       -2.98874618,     -0.3243510378,      -2.873892766,      0.8748501426
          0,           0,         541,      -5.683930616,      -2.517863003,      -2.966506233,     -0.2878907563,      -2.873428032,      0.8753151276
          0,           0,         542,      -5.684721215,      -2.517925485,      -2.969377437,     -0.2913708991,      -2.872960133,      0.8757834617
          0,           0,         543,       -5.67765637,      -2.517566171,      -2.969913786,     -0.2806383994,      -2.872494895,      0.8762493639
          0,           0,         544,      -5.688308006,      -2.517652146,      -2.974549273,     -0.2959195565,      -2.872022715,      0.8767223572
          0,           0,         545,      -5.685934019,      -2.516647551,      -2.967855166,     -0.2885853384,      -2.871550129,      0.8771959128
          0,           0,         546,      -5.700389255,        -2.5165527,      -2.968991212,     -0.3119547789,      -2.871070241,      0.8776769648
          0,           0,         547,      -5.701295068,      -2.516415719,      -2.974619017,     -0.3159229463,      -2.870587068,      0.8781616673
          0,           0,         548,      -5.698539164,      -2.515369307,      -2.965428026,     -0.3132353326,      -2.870102162,      0.8786482276
          0,           0,         549,      -5.697111069,      -2.514974556,      -2.970328194,     -0.3115798354,      -2.869610317,      0.8791418243
          0,           0,         550,      -5.709940595,      -2.515046671,       -2.98144208,     -0.3340603039,      -2.869117866,      0.8796364199
          0,           0,         551,       -5.71918938,      -2.514701939,      -2.981957331,     -0.3501461414,      -2.868622777,      0.8801338905
          0,           0,         552,      -5.703154437,      -2.513348968,      -2.969745749,     -0.3212697913,      -2.867781345,      0.8809861659
          0,           0,         553,      -5.607753344,      -2.513024699,      -2.935377759,     -0.1786214835,      -2.867143263,      0.8816209781
          0,           0,         554,      -5.644089811,      -2.512894808,      -2.953019344,     -0.2332785552,      -2.866648502,      0.8821190178
          0,           0,         555,      -5.679839051,      -2.512345373,      -2.961426613,     -0.2902518718,      -2.866159275,      0.8826115083
          0,           0,         556,      -5.694686243,      -2.511878627,      -2.967166151,     -0.3103549989,      -2.865668338,      0.8831055686
          0,           0,         557,      -5.703705793,      -2.511319984,      -2.971214342,     -0.3217253682,      -2.865178437,      0.8835986777
          0,           0,         558,      -5.717038987,      -2.511089466,      -2.978344467,     -0.3433065442,      -2.864685659,      0.8840947966
          0,           0,         559,      -5.708848714,      -2.510089416,      -2.973158522,     -0.3290282606,      -2.864191696,      0.8845923694
          0,           0,         560,      -5.696450518,      -2.509496039,      -2.969160385,     -0.3093075852,      -2.863697892,      0.8850900138
          0,           0,         561,      -5.697477697,      -2.508986792,      -2.969195696,     -0.3150419618,      -2.863201908,      0.8855900871
          0,           0,         562,      -5.696893919,       -2.50906383,      -2.977911392,     -0.3169198815,       -2.86270354,      0.8860926005
          0,           0,         563,      -5.706948415,       -2.50856025,      -2.976593034,     -0.3363166699,      -2.862210394,      0.8865899625
          0,           0,         564,      -5.700889183,      -2.508120395,      -2.973841377,     -0.3261790507,      -2.861713349,      0.8870912806
          0,           0,         565,      -5.704503776,       -2.50761403,      -2.971743451,     -0.3343359374,       -2.86121471,      0.8875944616
          0,           0,         566,      -5.704110085,      -2.507411636,      -2.976098093,     -0.3344521033,       -2.86071863,      0.8880952936
          0,           0,         567,      -5.697309122,      -2.506454782,       -2.96716809,     -0.3212078586,      -2.859854647,       0.888973978
          0,           0,         568,      -5.597165258,      -2.505944085,      -2.928613904,     -0.1676957213,      -2.859218579,      0.8896101016
          0,           0,         569,      -5.637528922,      -2.505866509,      -2.948374064,     -0.2279341639,      -2.858717316,      0.8901167269
          0,           0,         570,      -5.683819298,      -2.505990465,      -2.965070177,      -0.302767737,      -2.858214357,      0.8906250772
          0,           0,         571,      -5.690295638,      -2.504990503,      -2.961711514,     -0.3085139582,      -2.857709396,      0.8911355811
          0,           0,         572,      -5.705098644,      -2.504711857,      -2.968480193,     -0.3298405012,      -2.857201538,      0.8916490858
          0,           0,         573,      -5.699877921,      -2.503676431,      -2.966164684,     -0.3174888849,       -2.85668581,      0.8921707141
          0,           0,         574,      -5.700578322,      -2.503772359,      -2.972901671,     -0.3231330243,      -2.856168932,      0.8926938568
          0,           0,         575,      -5.686499123,      -2.503214136,      -2.969752066,     -0.2994384635,      -2.855649675,      0.8932196372
          0,           0,         576,      -5.690680976,      -2.502827777,      -2.963885833,     -0.3081944887,      -2.855126241,      0.8937498394
          0,           0,         577,      -5.680567326,      -2.502658785,      -2.961420039,     -0.2939793907,      -2.854598419,      0.8942845423
          0,           0,         578,      -5.677837616,      -2.502162296,      -2.958502786,     -0.2919548563,      -2.854075193,      0.8948148287
          0,           0,         579,      -5.679756216,      -2.502277239,      -2.966990419,     -0.2964125189,      -2.853552858,      0.8953442888
          0,           0,         580,      -5.686468548,      -2.501823831,      -2.958402726,     -0.3084093932,      -2.853023485,      0.8958809481
          0,           0,         581,      -5.689039816,      -2.501784688,      -2.957269216,     -0.3144664971,      -2.852495583,      0.8964162747
          0,           0,         582,      -5.681182963,      -2.501543788,       -2.96238045,     -0.2999699263,       -2.85196744,      0.8969520131
          0,           0,         583,       -5.69373275,      -2.501348158,      -2.965241938,     -0.3215913713,      -2.851442792,      0.8974843431
          0,           0,         584,      -5.693073293,      -2.500573219,      -2.960851716,     -0.3187527786,       -2.85091602,      0.8980187978
          0,           0,         585,      -5.684151462,      -2.499979927,      -2.958544736,     -0.3018564678,      -2.850384661,      0.8985579277
          0,           0,         586,      -5.691101476,      -2.499753626,      -2.960794717,     -0.3131486404,      -2.849849953,      0.8991005883
          0,           0,         587,      -5.703435785,      -2.499467154,      -2.965645841,     -0.3357496744,      -2.849320416,      0.8996381885
          0,           0,         588,       -5.70019565,      -2.499208557,      -2.966861025,     -0.3286701449,      -2.848788346,       0.900178444
          0,           0,         589,      -5.701513159,      -2.498253067,      -2.964487257,     -0.3317844261,      -2.848256094,       0.900719008
          0,           0,         590,      -5.699427573,      -2.498125763,      -2.971312592,     -0.3307304506,      -2.847726336,      0.9012571955
          0,           0,         591,      -5.698924852,      -2.497500184,      -2.963249542,     -0.3294862787,      -2.847188643,      0.9018033915
          0,           0,         592,      -5.699091973,      -2.497343017,      -2.968147137,      -0.333668359,      -2.846657096,      0.9023436001
          0,           0,         593,      -5.689713321,       -2.49636786,      -2.958671969,     -0.3167299675,      -2.846121597,      0.9028878077
          0,           0,         594,      -5.702339359,      -2.496534336,      -2.965880596,     -0.3428007204,      -2.845580009,       0.903438269
          0,           0,         595,      -5.699260619,      -2.496237416,      -2.964945376,     -0.3369892091,      -2.845043295,      0.9039839999
          0,           0,         596,      -5.689524523,      -2.495401745,      -2.961179222,     -0.3200786961,      -2.844508931,      0.9045274996
          0,           0,         597,      -5.699694765,      -2.495516346,      -2.964810839,     -0.3398392739,      -2.843974769,      0.9050708793
          0,           0,         598,      -5.691849589,      -2.494931372,      -2.961886512,     -0.3238153846,      -2.843437109,      0.9056178751
          0,           0,         599,      -5.693827316,      -2.494807205,       -2.96311235,     -0.3261257243,      -2.842898379,      0.9061660826
          0,           0,         600,      -5.698780567,       -2.49404676,      -2.954928359,     -0.3346529758,      -2.842357189,      0.9067168409
          0,           0,         601,      -5.697875612,        -2.4939343,      -2.961622621,     -0.3331619308,       -2.84181518,      0.9072685258
          0,           0,         602,      -5.699246863,      -2.493596074,       -2.96501356,     -0.3346544578,      -2.841275695,      0.9078178693
          0,           0,         603,      -5.703201092,        -2.4929771,      -2.958022606,     -0.3416381877,      -2.840734968,      0.9083685091
          0,           0,         604,      -5.694165404,      -2.492356873,      -2.956481555,     -0.3259670805,      -2.840201094,       0.908912368
          0,           0,         605,      -5.687159973,      -2.492133429,      -2.958771502,     -0.3133840589,       -2.83965927,      0.9094642526
          0,           0,         606,      -5.696528247,      -2.491568541,      -2.956970316,      -0.330467635,      -2.838691289,       0.910455359
          0,           0,         607,      -5.594163852,      -2.490575348,      -2.913665232,     -0.1687449667,      -2.838033546,      0.9111205857
          0,           0,         608,      -5.633543001,      -2.490405381,      -2.935093021,     -0.2293127472,       -2.83748934,      0.9116751305
          0,           0,         609,       -5.67191009,      -2.490490513,      -2.947106552,     -0.2920424363,      -2.836952802,      0.9122221103
          0,           0,         610,      -5.691274809,      -2.489982634,      -2.953270595,     -0.3231634112,      -2.836413094,      0.9127724986
          0,           0,         611,      -5.688233494,      -2.489370267,      -2.955062415,      -0.315363694,       -2.83587138,      0.9133250813
          0,           0,         612,      -5.698821164,      -2.489001711,      -2.959136262,     -0.3374535017,      -2.835320758,        0.91388668
          0,           0,         613,      -5.684736559,      -2.488196402,      -2.954215757,     -0.3116477893,      -2.834770492,      0.9144478564
          0,           0,         614,       -5.68792701,      -2.487778447,      -2.952152986,     -0.3187811808,      -2.834218242,      0.9150110822
          0,           0,         615,      -5.686237176,      -2.487641865,      -2.955623303,     -0.3166406775,      -2.833661307,      0.9155792814
          0,           0,         616,      -5.690311715,      -2.487266823,      -2.958544881,     -0.3266357615,      -2.833103973,      0.9161480141
          0,           0,         617,      -5.681243114,       -2.48684405,      -2.950274895,     -0.3118819825,      -2.832545569,       0.916718136
          0,           0,         618,      -5.673833181,      -2.486663095,      -2.953938788,     -0.3038894961,       -2.83199544,      0.9172799676
          0,           0,         619,      -5.675734535,      -2.486675415,      -2.952022018,     -0.3079089618,      -2.831441034,      0.9178461652
          0,           0,         620,      -5.669423257,      -2.485922506,       -2.94361024,     -0.2985847818,      -2.830882022,      0.9184171205
          0,           0,         621,      -5.666330684,       -2.48577038,      -2.942566222,     -0.2917295525,      -2.830325198,      0.9189861807
          0,           0,         622,      -5.666982159,      -2.485283345,      -2.940789627,     -0.2914100474,      -2.829768113,      0.9195556446
          0,           0,         623,      -5.675778439,      -2.485372769,      -2.946840556,     -0.3074050963,      -2.829201944,      0.9201344407
          0,           0,         624,       -5.67025979,      -2.484891707,      -2.949121741,       -0.29559505,      -2.828639119,       0.920710076
          0,           0,         625,      -5.676960101,      -2.484701337,      -2.948336401,     -0.3080294483,      -2.828076731,      0.9212854813
          0,           0,         626,      -5.686027742,      -2.484706946,      -2.949987856,     -0.3241640341,      -2.827513173,       0.921862332
          0,           0,         627,      -5.671615586,      -2.483826377,       -2.94012124,     -0.2974486296,      -2.826949527,      0.9224395787
          0,           0,         628,      -5.664869509,      -2.483512973,      -2.944389151,     -0.2866995418,      -2.826385003,      0.9230180806
          0,           0,         629,      -5.675068535,      -2.483434676,       -2.94624578,     -0.3041866295,      -2.825815671,       0.923601294
          0,           0,         630,      -5.692056949,       -2.48316345,      -2.950197653,     -0.3369784899,      -2.825242238,      0.9241887713
          0,           0,         631,       -5.68239523,      -2.482946217,       -2.94935748,      -0.320970605,      -2.824672261,      0.9247732397
          0,           0,         632,      -5.681754556,      -2.482277687,      -2.945408114,     -0.3206508292,      -2.824103251,      0.9253567104
          0,           0,         633,      -5.689362879,      -2.482134099,      -2.948222309,     -0.3374338672,       -2.82353695,      0.9259373584
          0,           0,         634,         -5.676578,      -2.481622109,      -2.945362477,     -0.3140723861,       -2.82296641,      0.9265224148
          0,           0,         635,      -5.681071571,       -2.48116395,      -2.942713613,     -0.3234177511,      -2.822394348,      0.9271089784
          0,           0,         636,      -5.682891591,      -2.480936126,      -2.944790922,     -0.3274497683,      -2.821824312,      0.9276933235
          0,           0,         637,      -5.687595899,       -2.48078792,      -2.948093622,     -0.3365956291,      -2.821253526,      0.9282781619
          0,           0,         638,      -5.685559144,      -2.480375245,      -2.944953698,     -0.3302436983,      -2.820680939,      0.9288647285
          0,           0,         639,      -5.681978778,      -2.480117469,      -2.944215946,     -0.3241470331,      -2.820109622,      0.9294502181
          0,           0,         640,      -5.682700489,      -2.479781257,      -2.947604453,     -0.3275672689,      -2.819542225,        0.93003073
          0,           0,         641,      -5.588977822,      -2.478886906,      -2.923377892,     -0.1799631315,      -2.818974458,       0.930614115
          0,           0,         642,      -5.359855596,      -2.472691064,      -2.825739214,     0.09868934147,       -2.81833619,      0.9312706958
          0,           0,         643,      -5.390130799,      -2.474174607,      -2.837729495,     0.06473785162,      -2.817823193,      0.9317923507
          0,           0,         644,      -5.342602614,      -2.475164426,      -2.822600181,       0.117875796,      -2.817277634,      0.9323448576
          0,           0,         645,      -5.390432972,      -2.474142782,      -2.849129149,     0.06475258069,      -2.816731548,      0.9329012144
          0,           0,         646,       -5.34931462,      -2.471234833,      -2.816689033,      0.1101854246,       -2.81620482,      0.9334406294
          0,           0,         647,      -5.353121616,      -2.470038051,      -2.817180934,      0.1060974887,       -2.81562375,      0.9340377991
          0,           0,         648,      -5.402127914,       -2.47202592,      -2.854349407,     0.05064291826,       -2.81507936,      0.9345934389
          0,           0,         649,      -5.389783397,      -2.471661409,      -2.843530639,     0.06512070961,      -2.814503274,       0.935182074
          0,           0,         650,      -5.387983143,      -2.471423322,      -2.840473879,     0.06618999175,      -2.813954631,      0.9357426442
          0,           0,         651,      -5.399523043,      -2.471995989,        -2.8500397,     0.05314973773,      -2.813371825,       0.936342425
          0,           0,         652,      -5.403013227,      -2.472980318,      -2.853739271,     0.04922667428,      -2.812792228,      0.9369337526
          0,           0,         653,      -5.419901327,      -2.473312534,      -2.859986676,      0.0303434353,      -2.812193581,      0.9375495807
          0,           0,         654,      -5.403097908,      -2.469495532,      -2.827891953,     0.04853315754,      -2.811570821,      0.9381948272
          0,           0,         655,      -5.397888735,      -2.469947901,      -2.845614919,     0.05525939054,        -2.8110373,      0.9387392075
          0,           0,         656,      -5.381785103,      -2.469191421,      -2.842042044,     0.07364447702,       -2.81046158,      0.9393269545
          0,           0,         657,      -5.392831614,      -2.469777447,      -2.839370204,     0.06104789665,      -2.809894776,      0.9399043169
          0,           0,         658,      -5.421448877,      -2.471348013,      -2.861821116,       0.028744463,      -2.809310476,       0.940505242
          0,           0,         659,      -5.427216077,      -2.469520532,      -2.843057865,     0.02045118407,      -2.808709638,      0.9411268015
          0,           0,         660,      -5.401476767,      -2.468592328,      -2.847522963,     0.05181124197,      -2.808155397,      0.9416921104
          0,           0,         661,      -5.405532884,      -2.469405977,      -2.852604956,      0.0466281221,       -2.80757101,      0.9422941882
          0,           0,         662,      -5.368444273,      -2.466536176,      -2.821496992,     0.08831492895,      -2.806931035,       0.942959297
          0,           0,         663,      -5.422490846,      -2.467233432,       -2.84427137,     0.02716513541,      -2.806364248,      0.9435351477
          0,           0,         664,      -5.392181077,      -2.467454492,      -2.838574229,      0.0613776686,      -2.805781851,      0.9441307452
          0,           0,         665,      -5.366596122,      -2.466887653,      -2.819093836,     0.08892050642,      -2.805215175,      0.9447103891
          0,           0,         666,      -5.474341807,      -2.469531961,      -2.879629224,    -0.03538335952,      -2.804611841,      0.9453283066
          0,           0,         667,      -5.595735872,      -2.469950681,      -2.906612076,     -0.1937651961,      -2.804005399,      0.9459511498
          0,           0,         668,      -5.597138307,      -2.469689654,       -2.90949483,     -0.1976410705,       -2.80344091,      0.9465331816
          0,           0,         669,       -5.61338094,      -2.470050623,       -2.92018937,     -0.2226761445,      -2.802882514,      0.9471072119
          0,           0,         670,      -5.523001646,      -2.469365889,      -2.902938443,    -0.09530279914,      -2.802290482,       0.947712137
          0,           0,         671,       -5.60854774,      -2.468532131,      -2.914796902,     -0.2126178783,      -2.801687677,      0.9483298618
          0,           0,         672,      -5.633744598,      -2.468780666,      -2.921082349,     -0.2532380074,      -2.801085522,      0.9489473506
          0,           0,         673,      -5.663382297,      -2.468660742,       -2.92303304,     -0.3024962766,      -2.800512021,      0.9495380447
          0,           0,         674,      -5.578008713,      -2.467540696,      -2.913415545,     -0.1684218656,      -2.799957472,      0.9501111138
          0,           0,         675,      -5.615785723,      -2.467538613,      -2.923535512,     -0.2249211905,      -2.799377175,      0.9507068044
          0,           0,         676,      -5.655226963,      -2.467172578,      -2.926463512,     -0.2911697861,      -2.798779799,       0.951318896
          0,           0,         677,      -5.669880192,      -2.467031399,      -2.933792271,     -0.3159373571,      -2.798191483,        0.95192285
          0,           0,         678,      -5.659615949,       -2.46644605,      -2.928868191,     -0.2996820568,      -2.797616971,      0.9525149303
          0,           0,         679,       -5.68009002,      -2.466175974,      -2.931971944,     -0.3394234982,      -2.797042873,      0.9531058841
          0,           0,         680,      -5.641513473,      -2.465688548,      -2.929853599,     -0.2691805366,      -2.796456153,       0.953710285
          0,           0,         681,      -5.638155189,      -2.465199477,      -2.928551957,     -0.2645055053,      -2.795865816,      0.9543178365
          0,           0,         682,      -5.619493241,       -2.46473831,      -2.922474181,     -0.2349848582,      -2.795281204,      0.9549198438
          0,           0,         683,       -5.62169141,      -2.464466445,      -2.912681419,     -0.2416121979,      -2.794703346,      0.9555152343
          0,           0,         684,      -5.490355962,      -2.462633144,      -2.884564126,    -0.05700674527,      -2.794119012,      0.9561195103
          0,           0,         685,      -5.361685855,        -2.4589169,      -2.817606072,     0.09447691004,      -2.793526441,      0.9567338319
          0,           0,         686,      -5.332589454,      -2.457545796,      -2.803245656,      0.1258071777,      -2.792952669,      0.9573261104
          0,           0,         687,      -5.351524309,      -2.457799276,      -2.828563007,       0.106515476,      -2.792344956,      0.9579527556
          0,           0,         688,       -5.37117065,      -2.457626344,      -2.831928213,     0.08413433794,      -2.791745741,      0.9585686031
          0,           0,         689,      -5.328138378,      -2.455453758,      -2.803986313,      0.1321954474,      -2.791119772,      0.9592174282
          0,           0,         690,      -5.356639966,      -2.455704411,      -2.817187467,      0.0997233069,      -2.790545615,        0.95980611
          0,           0,         691,      -5.340925145,      -2.455320988,      -2.815579009,      0.1175469449,      -2.789927464,      0.9604464889
          0,           0,         692,      -5.361208707,      -2.455257803,      -2.824022002,      0.0955283793,      -2.789347614,      0.9610387375
          0,           0,         693,      -5.402598371,      -2.457450258,      -2.839984984,     0.04769453265,      -2.788752571,      0.9616480129
          0,           0,         694,      -5.399124548,      -2.457292902,      -2.846510679,     0.05238595948,      -2.788179297,      0.9622364079
          0,           0,         695,      -5.342470342,      -2.453878136,      -2.810059105,      0.1157517447,      -2.787571841,      0.9628667221
          0,           0,         696,      -5.395455599,      -2.454781843,      -2.836496292,     0.05608967086,      -2.786992236,      0.9634598715
          0,           0,         697,      -5.366045597,       -2.45537765,      -2.818101268,      0.0887183486,      -2.786404754,      0.9640617449
          0,           0,         698,      -5.446983732,       -2.45722084,      -2.858987413,   -0.005530520258,      -2.785817856,      0.9646631758
          0,           0,         699,      -5.557781918,      -2.458338627,      -2.892056402,     -0.1468845031,      -2.785197966,      0.9652996308
          0,           0,         700,      -5.588280474,      -2.458059857,      -2.902323435,     -0.1909399885,      -2.784605866,      0.9659083473
          0,           0,         701,      -5.545199706,      -2.456690105,      -2.885700736,     -0.1298775332,      -2.784029253,      0.9665038933
          0,           0,         702,       -5.44010804,       -2.45452065,      -2.840770966,    0.001432935504,      -2.783465442,      0.9670866667
          0,           0,         703,      -5.354151314,      -2.451847976,      -2.811344107,      0.1018368076,       -2.78288668,       0.967685572
          0,           0,         704,      -5.427913959,      -2.454001966,      -2.845557245,     0.01707897981,      -2.782278689,       0.968308253
          0,           0,         705,       -5.55801095,      -2.456053195,      -2.888395981,     -0.1490152677,      -2.781650263,       0.968954049
          0,           0,         706,      -5.596342263,      -2.455718907,      -2.902698455,     -0.2028117256,      -2.781047444,      0.9695743597
          0,           0,         707,      -5.577585318,      -2.454091235,       -2.88914617,     -0.1748629687,      -2.780460878,      0.9701804009
          0,           0,         708,      -5.560071643,      -2.453528198,      -2.882732007,     -0.1508645805,      -2.779876992,       0.970782354
          0,           0,         709,      -5.573144591,      -2.453789973,      -2.895647097,     -0.1700135185,      -2.779280513,      0.9713977701
          0,           0,         710,      -5.607460475,      -2.454556501,      -2.910631846,     -0.2188508211,      -2.778667193,      0.9720282142
          0,           0,         711,      -5.636379053,      -2.454095498,      -2.911645577,     -0.2642533531,      -2.778057453,      0.9726568547
          0,           0,         712,      -5.644577103,      -2.454014957,      -2.909344492,     -0.2812193808,      -2.777461617,      0.9732713304
          0,           0,         713,      -5.641826076,      -2.453743756,      -2.912427401,     -0.2771006575,      -2.776868132,      0.9738845365
          0,           0,         714,      -5.645883278,        -2.4533401,      -2.907899456,     -0.2843225967,      -2.776270559,      0.9745008703
          0,           0,         715,      -5.651065632,      -2.453227132,      -2.907886617,     -0.2946340659,      -2.775665806,       0.975125369
          0,           0,         716,      -5.661943737,      -2.453192836,      -2.912823477,     -0.3150647308,      -2.775064655,      0.9757454443
          0,           0,         717,      -5.658626506,      -2.452742636,      -2.912874955,     -0.3062801397,      -2.774467281,      0.9763625488
          0,           0,         718,      -5.663433316,      -2.452395455,      -2.910287529,     -0.3156744944,       -2.77386569,      0.9769832226
          0,           0,         719,      -5.668694587,      -2.451937338,      -2.912156923,     -0.3258036027,      -2.773265772,      0.9776028072
          0,           0,         720,      -5.669139003,      -2.451877918,      -2.920440941,     -0.3270261919,      -2.772667943,      0.9782199734
          0,           0,         721,      -5.676888036,      -2.451538812,      -2.919405516,     -0.3428801261,      -2.772070743,      0.9788367655
          0,           0,         722,      -5.667481383,       -2.45066895,      -2.910319716,     -0.3210313621,      -2.771474715,      0.9794521989
          0,           0,         723,      -5.676091638,      -2.451021377,      -2.916297318,      -0.338333317,      -2.770881264,      0.9800652065
          0,           0,         724,      -5.671600167,      -2.450508371,      -2.915734625,     -0.3278544559,      -2.770284448,      0.9806814632
